,var.features,ID
ENSG00000290377,NA,ENSG00000290377
ENSG00000275413,NA,ENSG00000275413
ENSG00000265401,NA,ENSG00000265401
ENSG00000264739,NA,ENSG00000264739
ENSG00000266651,NA,ENSG00000266651
ENSG00000286743,NA,ENSG00000286743
ENSG00000266803,NA,ENSG00000266803
ENSG00000264765,NA,ENSG00000264765
ENSG00000264673,NA,ENSG00000264673
ENSG00000230709,NA,ENSG00000230709
ENSG00000287114,NA,ENSG00000287114
ENSG00000290056,NA,ENSG00000290056
ENSG00000286430,NA,ENSG00000286430
EVPLL,NA,ENSG00000214860
ENSG00000264177,NA,ENSG00000264177
ENSG00000290655,NA,ENSG00000290655
ENSG00000289213,NA,ENSG00000289213
ENSG00000264273,NA,ENSG00000264273
ENSG00000196893,NA,ENSG00000196893
ENSG00000262319,NA,ENSG00000262319
ENSG00000265126,NA,ENSG00000265126
ENSG00000264932,NA,ENSG00000264932
ENSG00000262681,NA,ENSG00000262681
ENSG00000266126,NA,ENSG00000266126
SPECC1-DT,NA,ENSG00000261033
ENSG00000291198,NA,ENSG00000291198
ENSG00000260907,NA,ENSG00000260907
LINC02088,NA,ENSG00000227685
ENSG00000290430,NA,ENSG00000290430
ENSG00000263986,NA,ENSG00000263986
ENSG00000287671,NA,ENSG00000287671
ENSG00000265265,NA,ENSG00000265265
ENSG00000266466,NA,ENSG00000266466
LINC02002,NA,ENSG00000263609
ENSG00000264262,NA,ENSG00000264262
ENSG00000265246,NA,ENSG00000265246
ENSG00000266872,NA,ENSG00000266872
ENSG00000264486,NA,ENSG00000264486
ENSG00000260777,NA,ENSG00000260777
ENSG00000265618,NA,ENSG00000265618
SEBOX,NA,ENSG00000274529
ENSG00000265254,NA,ENSG00000265254
FOXN1,NA,ENSG00000109101
ENSG00000265168,NA,ENSG00000265168
ENSG00000264044,NA,ENSG00000264044
ENSG00000265205,NA,ENSG00000265205
ENSG00000264577,NA,ENSG00000264577
ENSG00000265474,NA,ENSG00000265474
ENSG00000264304,NA,ENSG00000264304
ENSG00000266642,NA,ENSG00000266642
CRYBA1,NA,ENSG00000108255
ENSG00000263477,NA,ENSG00000263477
ENSG00000265289,NA,ENSG00000265289
ENSG00000266987,NA,ENSG00000266987
ENSG00000264125,NA,ENSG00000264125
ENSG00000266120,NA,ENSG00000266120
ENSG00000265791,NA,ENSG00000265791
ENSG00000275185,NA,ENSG00000275185
ENSG00000230113,NA,ENSG00000230113
ENSG00000278546,NA,ENSG00000278546
ENSG00000263567,NA,ENSG00000263567
ENSG00000290974,NA,ENSG00000290974
ENSG00000290975,NA,ENSG00000290975
ENSG00000265139,NA,ENSG00000265139
ENSG00000263717,NA,ENSG00000263717
ENSG00000265337,NA,ENSG00000265337
AA06,NA,ENSG00000265544
ENSG00000265697,NA,ENSG00000265697
ENSG00000263435,NA,ENSG00000263435
ENSG00000264791,NA,ENSG00000264791
CCL8,NA,ENSG00000108700
CCL1,NA,ENSG00000108702
ENSG00000285559,NA,ENSG00000285559
ENSG00000273687,NA,ENSG00000273687
FNDC8,NA,ENSG00000073598
UNC45B,NA,ENSG00000141161
SLC35G3,NA,ENSG00000164729
ENSG00000271392,NA,ENSG00000271392
CCL16,NA,ENSG00000275152
CCL14,NA,ENSG00000276409
ENSG00000275431,NA,ENSG00000275431
ENSG00000289485,NA,ENSG00000289485
CCL3L3,NA,ENSG00000276085
CCL4L2,NA,ENSG00000276070
ENSG00000289011,NA,ENSG00000289011
ENSG00000275720,NA,ENSG00000275720
ENSG00000277911,NA,ENSG00000277911
ENSG00000277579,NA,ENSG00000277579
ENSG00000276054,NA,ENSG00000276054
ENSG00000273965,NA,ENSG00000273965
ENSG00000289110,NA,ENSG00000289110
ENSG00000277688,NA,ENSG00000277688
TBC1D3D,NA,ENSG00000274419
ENSG00000275665,NA,ENSG00000275665
ENSG00000263466,NA,ENSG00000263466
ENSG00000265784,NA,ENSG00000265784
ENSG00000266101,NA,ENSG00000266101
ENSG00000214546,NA,ENSG00000214546
ZPBP2,NA,ENSG00000186075
LRRC3C,NA,ENSG00000204913
ENSG00000265799,NA,ENSG00000265799
CSF3,NA,ENSG00000108342
ENSG00000287644,NA,ENSG00000287644
GJD3,NA,ENSG00000183153
GJD3-AS1,NA,ENSG00000266208
KRT24,NA,ENSG00000167916
KRT26,NA,ENSG00000186393
ENSG00000264488,NA,ENSG00000264488
KRT12,NA,ENSG00000187242
KRT20,NA,ENSG00000171431
ENSG00000287602,NA,ENSG00000287602
KRTAP4-11,NA,ENSG00000212721
KRT34,NA,ENSG00000131737
ENSG00000234859,NA,ENSG00000234859
KRT13,NA,ENSG00000171401
KRT9,NA,ENSG00000171403
KRT14,NA,ENSG00000186847
KRT16,NA,ENSG00000186832
KRT17,NA,ENSG00000128422
KRT42P,NA,ENSG00000290861
GAST,NA,ENSG00000184502
HSPB9,NA,ENSG00000260325
ENSG00000267758,NA,ENSG00000267758
ENSG00000288909,NA,ENSG00000288909
MIR2117HG,NA,ENSG00000267151
SOST,NA,ENSG00000167941
CD300LG,NA,ENSG00000161649
ENSG00000267638,NA,ENSG00000267638
ENSG00000285486,NA,ENSG00000285486
ENSG00000267211,NA,ENSG00000267211
LINC01180,NA,ENSG00000266979
ENSG00000267505,NA,ENSG00000267505
ENSG00000267446,NA,ENSG00000267446
ENSG00000131484,NA,ENSG00000131484
ENSG00000265547,NA,ENSG00000265547
SPPL2C,NA,ENSG00000185294
ENSG00000262881,NA,ENSG00000262881
ENSG00000262372,NA,ENSG00000262372
ENSG00000291018,NA,ENSG00000291018
ENSG00000261872,NA,ENSG00000261872
ENSG00000276790,NA,ENSG00000276790
ENSG00000264558,NA,ENSG00000264558
SP6,NA,ENSG00000189120
ENSG00000266821,NA,ENSG00000266821
ENSG00000266601,NA,ENSG00000266601
ENSG00000264701,NA,ENSG00000264701
ENSG00000266341,NA,ENSG00000266341
ENSG00000278765,NA,ENSG00000278765
SKAP1-AS2,NA,ENSG00000235300
ENSG00000264451,NA,ENSG00000264451
ENSG00000251461,NA,ENSG00000251461
ENSG00000250186,NA,ENSG00000250186
DLX4,NA,ENSG00000108813
ENSG00000248172,NA,ENSG00000248172
ENSG00000276851,NA,ENSG00000276851
ENSG00000250282,NA,ENSG00000250282
ENSG00000236472,NA,ENSG00000236472
ENSG00000261959,NA,ENSG00000261959
ENSG00000249406,NA,ENSG00000249406
ENSG00000263176,NA,ENSG00000263176
ENSG00000275897,NA,ENSG00000275897
ENSG00000249451,NA,ENSG00000249451
EPN3,NA,ENSG00000049283
ENSG00000262006,NA,ENSG00000262006
ENSG00000251665,NA,ENSG00000251665
LINC02089,NA,ENSG00000226364
KIF2B,NA,ENSG00000141200
ENSG00000263096,NA,ENSG00000263096
ENSG00000262079,NA,ENSG00000262079
ENSG00000262052,NA,ENSG00000262052
NOG,NA,ENSG00000183691
ENSG00000283209,NA,ENSG00000283209
ENSG00000274213,NA,ENSG00000274213
ENSG00000262298,NA,ENSG00000262298
ENSG00000263089,NA,ENSG00000263089
ENSG00000286732,NA,ENSG00000286732
ENSG00000266100,NA,ENSG00000266100
ENSG00000263499,NA,ENSG00000263499
OR4D1,NA,ENSG00000141194
OR4D2,NA,ENSG00000255713
EPX,NA,ENSG00000121053
ENSG00000289147,NA,ENSG00000289147
ENSG00000286435,NA,ENSG00000286435
ENSG00000267449,NA,ENSG00000267449
ENSG00000273982,NA,ENSG00000273982
ENSG00000289926,NA,ENSG00000289926
LINC02875,NA,ENSG00000187013
NACA2,NA,ENSG00000253506
ENSG00000285879,NA,ENSG00000285879
ENSG00000277463,NA,ENSG00000277463
ENSG00000263501,NA,ENSG00000263501
ENSG00000265282,NA,ENSG00000265282
ENSG00000265971,NA,ENSG00000265971
GH1,NA,ENSG00000259384
CD79B,NA,ENSG00000007312
ENSG00000286629,NA,ENSG00000286629
ENSG00000289957,NA,ENSG00000289957
ENSG00000266598,NA,ENSG00000266598
ENSG00000264421,NA,ENSG00000264421
ENSG00000264754,NA,ENSG00000264754
ENSG00000288109,NA,ENSG00000288109
ENSG00000266717,NA,ENSG00000266717
ENSG00000267250,NA,ENSG00000267250
ENSG00000267109,NA,ENSG00000267109
LINC02097,NA,ENSG00000226101
ENSG00000264196,NA,ENSG00000264196
ENSG00000277728,NA,ENSG00000277728
ENSG00000264985,NA,ENSG00000264985
ENSG00000264750,NA,ENSG00000264750
ENSG00000263574,NA,ENSG00000263574
ENSG00000266765,NA,ENSG00000266765
ENSG00000288006,NA,ENSG00000288006
ENSG00000264272,NA,ENSG00000264272
ENSG00000264659,NA,ENSG00000264659
SLC9A3R1-AS1,NA,ENSG00000266036
OTOP2,NA,ENSG00000183034
OTOP3,NA,ENSG00000182938
ENSG00000263786,NA,ENSG00000263786
ENSG00000265342,NA,ENSG00000265342
SMIM6,NA,ENSG00000259120
ENSG00000264829,NA,ENSG00000264829
ENSG00000264270,NA,ENSG00000264270
ENSG00000266980,NA,ENSG00000266980
ENSG00000267342,NA,ENSG00000267342
ENSG00000267615,NA,ENSG00000267615
ENSG00000267543,NA,ENSG00000267543
ENSG00000277382,NA,ENSG00000277382
ENSG00000266998,NA,ENSG00000266998
ENSG00000287257,NA,ENSG00000287257
ENSG00000267016,NA,ENSG00000267016
ENSG00000267466,NA,ENSG00000267466
LINC01987,NA,ENSG00000267790
ENSG00000267601,NA,ENSG00000267601
ENSG00000267491,NA,ENSG00000267491
LINC01979,NA,ENSG00000262585
ENSG00000261978,NA,ENSG00000261978
ENSG00000275479,NA,ENSG00000275479
ENSG00000260369,NA,ENSG00000260369
ENSG00000262833,NA,ENSG00000262833
ENSG00000287403,NA,ENSG00000287403
ENSG00000262313,NA,ENSG00000262313
ENSG00000274833,NA,ENSG00000274833
ENSG00000263271,NA,ENSG00000263271
LINC01971,NA,ENSG00000278200
PPP1R27,NA,ENSG00000182676
ENSG00000262831,NA,ENSG00000262831
ENSG00000262413,NA,ENSG00000262413
ENSG00000263859,NA,ENSG00000263859
ENSG00000266654,NA,ENSG00000266654
NARF-AS1,NA,ENSG00000266445
ENSG00000262147,NA,ENSG00000262147
ENSG00000263321,NA,ENSG00000263321
ZNF750,NA,ENSG00000141579
ENSG00000262339,NA,ENSG00000262339
ENSG00000274370,NA,ENSG00000274370
ENSG00000288807,NA,ENSG00000288807
ENSG00000262094,NA,ENSG00000262094
ENSG00000263727,NA,ENSG00000263727
ENSG00000265490,NA,ENSG00000265490
ENSG00000264339,NA,ENSG00000264339
ENSG00000273355,NA,ENSG00000273355
ENSG00000265671,NA,ENSG00000265671
ENSG00000272625,NA,ENSG00000272625
ENSG00000266397,NA,ENSG00000266397
MYL12-AS1,NA,ENSG00000264235
ENSG00000266153,NA,ENSG00000266153
ENSG00000265316,NA,ENSG00000265316
ENSG00000264000,NA,ENSG00000264000
ENSG00000265174,NA,ENSG00000265174
ARHGAP28-AS1,NA,ENSG00000266441
ENSG00000287834,NA,ENSG00000287834
ENSG00000263797,NA,ENSG00000263797
ENSG00000264475,NA,ENSG00000264475
ENSG00000286126,NA,ENSG00000286126
ENSG00000266767,NA,ENSG00000266767
ENSG00000286627,NA,ENSG00000286627
ENSG00000286649,NA,ENSG00000286649
ENSG00000273368,NA,ENSG00000273368
ENSG00000266149,NA,ENSG00000266149
ENSG00000266708,NA,ENSG00000266708
ENSG00000288939,NA,ENSG00000288939
ENSG00000266541,NA,ENSG00000266541
ENSG00000285653,NA,ENSG00000285653
ENSG00000272799,NA,ENSG00000272799
ENSG00000287065,NA,ENSG00000287065
LINC01254,NA,ENSG00000260913
LINC01887,NA,ENSG00000266604
ENSG00000264843,NA,ENSG00000264843
ENSG00000267051,NA,ENSG00000267051
ENSG00000267564,NA,ENSG00000267564
LINC01255,NA,ENSG00000267252
SLC35G4,NA,ENSG00000236396
ENSG00000267455,NA,ENSG00000267455
CHMP1B-AS1,NA,ENSG00000267165
ENSG00000266955,NA,ENSG00000266955
LINC02979,NA,ENSG00000267480
ENSG00000267643,NA,ENSG00000267643
ENSG00000266961,NA,ENSG00000266961
CEP192-DT,NA,ENSG00000266969
ENSG00000267286,NA,ENSG00000267286
ENSG00000267239,NA,ENSG00000267239
ENSG00000267177,NA,ENSG00000267177
ENSG00000286926,NA,ENSG00000286926
ENSG00000267393,NA,ENSG00000267393
ENSG00000267529,NA,ENSG00000267529
ENSG00000267366,NA,ENSG00000267366
ENSG00000267136,NA,ENSG00000267136
ENSG00000267503,NA,ENSG00000267503
ENSG00000266954,NA,ENSG00000266954
ENSG00000267356,NA,ENSG00000267356
LINC01906,NA,ENSG00000265786
ENSG00000263618,NA,ENSG00000263618
ENSG00000278923,NA,ENSG00000278923
ENSG00000287723,NA,ENSG00000287723
GREB1L-DT,NA,ENSG00000265984
ENSG00000265656,NA,ENSG00000265656
MIR133A1HG,NA,ENSG00000265142
ENSG00000263588,NA,ENSG00000263588
GATA6-AS1,NA,ENSG00000266010
ENSG00000264012,NA,ENSG00000264012
ENSG00000266283,NA,ENSG00000266283
ENSG00000264825,NA,ENSG00000264825
ENSG00000273348,NA,ENSG00000273348
ENSG00000289624,NA,ENSG00000289624
ENSG00000264924,NA,ENSG00000264924
ENSG00000264365,NA,ENSG00000264365
ENSG00000265094,NA,ENSG00000265094
ENSG00000264695,NA,ENSG00000264695
ENSG00000266489,NA,ENSG00000266489
ENSG00000264434,NA,ENSG00000264434
ENSG00000263382,NA,ENSG00000263382
ENSG00000286465,NA,ENSG00000286465
ENSG00000227279,NA,ENSG00000227279
ENSG00000264587,NA,ENSG00000264587
ENSG00000287803,NA,ENSG00000287803
ENSG00000265670,NA,ENSG00000265670
ENSG00000289619,NA,ENSG00000289619
ENSG00000259985,NA,ENSG00000259985
ENSG00000289064,NA,ENSG00000289064
SLC25A52,NA,ENSG00000141437
ENSG00000263924,NA,ENSG00000263924
ENSG00000274275,NA,ENSG00000274275
ENSG00000265008,NA,ENSG00000265008
ENSG00000264982,NA,ENSG00000264982
ENSG00000287994,NA,ENSG00000287994
ENSG00000263450,NA,ENSG00000263450
ENSG00000267746,NA,ENSG00000267746
ENSG00000268873,NA,ENSG00000268873
ENSG00000278464,NA,ENSG00000278464
ENSG00000274918,NA,ENSG00000274918
ENSG00000275512,NA,ENSG00000275512
ZNF24TR,NA,ENSG00000267583
ENSG00000289891,NA,ENSG00000289891
ENSG00000274849,NA,ENSG00000274849
ENSG00000286890,NA,ENSG00000286890
LINC01901,NA,ENSG00000267413
LINC01477,NA,ENSG00000261715
ENSG00000286328,NA,ENSG00000286328
ENSG00000276174,NA,ENSG00000276174
ENSG00000287007,NA,ENSG00000287007
ENSG00000266988,NA,ENSG00000266988
ENSG00000267354,NA,ENSG00000267354
ENSG00000267193,NA,ENSG00000267193
ENSG00000266968,NA,ENSG00000266968
ENSG00000285993,NA,ENSG00000285993
ELOA2,NA,ENSG00000206181
ENSG00000267724,NA,ENSG00000267724
ENSG00000269365,NA,ENSG00000269365
ENSG00000266905,NA,ENSG00000266905
DYM-AS1,NA,ENSG00000264269
ENSG00000265128,NA,ENSG00000265128
ENSG00000287518,NA,ENSG00000287518
ENSG00000265496,NA,ENSG00000265496
ENSG00000277310,NA,ENSG00000277310
ENSG00000267695,NA,ENSG00000267695
SKA1,NA,ENSG00000154839
ENSG00000287381,NA,ENSG00000287381
ENSG00000277324,NA,ENSG00000277324
DYNAP,NA,ENSG00000178690
ENSG00000267311,NA,ENSG00000267311
ENSG00000267112,NA,ENSG00000267112
TCF4-AS2,NA,ENSG00000267402
LINC01415,NA,ENSG00000267325
ENSG00000287248,NA,ENSG00000287248
LINC01539,NA,ENSG00000267712
ENSG00000267732,NA,ENSG00000267732
ENSG00000267146,NA,ENSG00000267146
ENSG00000286777,NA,ENSG00000286777
LINC-ROR,NA,ENSG00000258609
LINC01897,NA,ENSG00000267209
ENSG00000267743,NA,ENSG00000267743
ENSG00000267396,NA,ENSG00000267396
MALT1-AS1,NA,ENSG00000267226
ENSG00000267000,NA,ENSG00000267000
ENSG00000267269,NA,ENSG00000267269
ENSG00000267462,NA,ENSG00000267462
ENSG00000267401,NA,ENSG00000267401
MC4R,NA,ENSG00000166603
ENSG00000290562,NA,ENSG00000290562
ENSG00000267038,NA,ENSG00000267038
ENSG00000267560,NA,ENSG00000267560
ENSG00000267341,NA,ENSG00000267341
ENSG00000278017,NA,ENSG00000278017
ENSG00000283125,NA,ENSG00000283125
SERPINB5,NA,ENSG00000206075
SERPINB7,NA,ENSG00000166396
SERPINB2,NA,ENSG00000197632
LINC01538,NA,ENSG00000266952
ENSG00000265217,NA,ENSG00000265217
ENSG00000263720,NA,ENSG00000263720
ENSG00000263424,NA,ENSG00000263424
LINC01903,NA,ENSG00000265555
LINC01912,NA,ENSG00000264699
ENSG00000265425,NA,ENSG00000265425
ENSG00000264472,NA,ENSG00000264472
ENSG00000273584,NA,ENSG00000273584
ENSG00000285748,NA,ENSG00000285748
ENSG00000266840,NA,ENSG00000266840
LIVAR,NA,ENSG00000266304
GTSCR1,NA,ENSG00000263417
ENSG00000260457,NA,ENSG00000260457
ENSG00000289131,NA,ENSG00000289131
ENSG00000265380,NA,ENSG00000265380
ENSG00000287314,NA,ENSG00000287314
ENSG00000260569,NA,ENSG00000260569
ENSG00000286529,NA,ENSG00000286529
LINC01922,NA,ENSG00000259779
ENSG00000278607,NA,ENSG00000278607
ENSG00000285915,NA,ENSG00000285915
LINC01898,NA,ENSG00000261194
ENSG00000266460,NA,ENSG00000266460
LINC01893,NA,ENSG00000264260
ENSG00000266014,NA,ENSG00000266014
ENSG00000263982,NA,ENSG00000263982
ZNF516-DT,NA,ENSG00000275763
LINC01927,NA,ENSG00000266312
ENSG00000278107,NA,ENSG00000278107
ENSG00000287680,NA,ENSG00000287680
ENSG00000275178,NA,ENSG00000275178
ENSG00000278330,NA,ENSG00000278330
LINC01029,NA,ENSG00000265843
ENSG00000266586,NA,ENSG00000266586
ENSG00000267655,NA,ENSG00000267655
ENSG00000286245,NA,ENSG00000286245
ENSG00000267628,NA,ENSG00000267628
ENSG00000267015,NA,ENSG00000267015
ENSG00000286296,NA,ENSG00000286296
ENSG00000266901,NA,ENSG00000266901
ENSG00000267780,NA,ENSG00000267780
ENSG00000278000,NA,ENSG00000278000
ENSG00000290363,NA,ENSG00000290363
ENSG00000282535,NA,ENSG00000282535
ENSG00000267124,NA,ENSG00000267124
ELANE,NA,ENSG00000197561
KISS1R,NA,ENSG00000116014
ENSG00000275162,NA,ENSG00000275162
ENSG00000274177,NA,ENSG00000274177
ENSG00000290166,NA,ENSG00000290166
CIRBP-AS1,NA,ENSG00000267493
ENSG00000267755,NA,ENSG00000267755
ENSG00000267092,NA,ENSG00000267092
ONECUT3,NA,ENSG00000205922
ENSG00000267007,NA,ENSG00000267007
ENSG00000267244,NA,ENSG00000267244
ENSG00000267232,NA,ENSG00000267232
ADAT3,NA,ENSG00000213638
CSNK1G2-AS1,NA,ENSG00000180846
ENSG00000286880,NA,ENSG00000286880
LINC01775,NA,ENSG00000267201
ENSG00000267214,NA,ENSG00000267214
ENSG00000286460,NA,ENSG00000286460
ENSG00000267469,NA,ENSG00000267469
ENSG00000267688,NA,ENSG00000267688
S1PR4,NA,ENSG00000125910
SMIM24,NA,ENSG00000095932
ENSG00000267231,NA,ENSG00000267231
ENSG00000267304,NA,ENSG00000267304
ENSG00000267138,NA,ENSG00000267138
RAX2,NA,ENSG00000173976
ENSG00000268670,NA,ENSG00000268670
ENSG00000267980,NA,ENSG00000267980
ENSG00000267255,NA,ENSG00000267255
ENSG00000267030,NA,ENSG00000267030
ENSG00000267769,NA,ENSG00000267769
ENSG00000268565,NA,ENSG00000268565
ENSG00000287884,NA,ENSG00000287884
ENSG00000269604,NA,ENSG00000269604
ENSG00000267484,NA,ENSG00000267484
PTPRS-AS1,NA,ENSG00000267550
ENSG00000274447,NA,ENSG00000274447
ENSG00000289543,NA,ENSG00000289543
ENSG00000267709,NA,ENSG00000267709
FUT5,NA,ENSG00000130383
CRB3,NA,ENSG00000130545
ENSG00000275234,NA,ENSG00000275234
ENSG00000268203,NA,ENSG00000268203
ENSG00000268191,NA,ENSG00000268191
TNFSF9,NA,ENSG00000125657
ENSG00000269680,NA,ENSG00000269680
MBD3L3,NA,ENSG00000182315
PCP2,NA,ENSG00000174788
ENSG00000268204,NA,ENSG00000268204
RETN,NA,ENSG00000104918
CLEC4G,NA,ENSG00000182566
ENSG00000268149,NA,ENSG00000268149
ENSG00000260500,NA,ENSG00000260500
ENSG00000269139,NA,ENSG00000269139
ENSG00000269813,NA,ENSG00000269813
ENSG00000267986,NA,ENSG00000267986
OR2Z1,NA,ENSG00000181733
ENSG00000269400,NA,ENSG00000269400
OR1M1,NA,ENSG00000170929
ENSG00000267510,NA,ENSG00000267510
ENSG00000267612,NA,ENSG00000267612
PIN1-DT,NA,ENSG00000267289
ENSG00000267387,NA,ENSG00000267387
ENSG00000267105,NA,ENSG00000267105
ENSG00000274425,NA,ENSG00000274425
ENSG00000267576,NA,ENSG00000267576
ENSG00000267646,NA,ENSG00000267646
ENSG00000267089,NA,ENSG00000267089
ZNF878,NA,ENSG00000257446
ENSG00000285583,NA,ENSG00000285583
BEST2,NA,ENSG00000039987
RTBDN,NA,ENSG00000132026
ENSG00000267424,NA,ENSG00000267424
KLF1,NA,ENSG00000105610
FARSA-AS1,NA,ENSG00000266975
ENSG00000267458,NA,ENSG00000267458
ENSG00000267417,NA,ENSG00000267417
ENSG00000267610,NA,ENSG00000267610
ENSG00000287296,NA,ENSG00000287296
ENSG00000267598,NA,ENSG00000267598
ENSG00000267633,NA,ENSG00000267633
ENSG00000267582,NA,ENSG00000267582
C19orf67,NA,ENSG00000188032
OR7A5,NA,ENSG00000188269
OR7A10,NA,ENSG00000127515
ENSG00000290701,NA,ENSG00000290701
CCDC105,NA,ENSG00000160994
CASP14,NA,ENSG00000105141
ILVBL-AS1,NA,ENSG00000268564
ENSG00000290595,NA,ENSG00000290595
ENSG00000268673,NA,ENSG00000268673
CYP4F2,NA,ENSG00000186115
LINC00661,NA,ENSG00000205396
ENSG00000290070,NA,ENSG00000290070
ENSG00000267703,NA,ENSG00000267703
ENSG00000268309,NA,ENSG00000268309
ENSG00000268743,NA,ENSG00000268743
F2RL3,NA,ENSG00000127533
ENSG00000268985,NA,ENSG00000268985
ENSG00000268289,NA,ENSG00000268289
ENSG00000269836,NA,ENSG00000269836
ENSG00000269350,NA,ENSG00000269350
ENSG00000269161,NA,ENSG00000269161
ENSG00000269752,NA,ENSG00000269752
ENSG00000268199,NA,ENSG00000268199
ENSG00000268938,NA,ENSG00000268938
KXD1-AS1,NA,ENSG00000268983
ENSG00000288837,NA,ENSG00000288837
ENSG00000267565,NA,ENSG00000267565
ENSG00000268560,NA,ENSG00000268560
ENSG00000268326,NA,ENSG00000268326
ENSG00000269796,NA,ENSG00000269796
ENSG00000260599,NA,ENSG00000260599
ENSG00000268296,NA,ENSG00000268296
ENSG00000267886,NA,ENSG00000267886
ENSG00000269397,NA,ENSG00000269397
ENSG00000266977,NA,ENSG00000266977
ENSG00000266928,NA,ENSG00000266928
ENSG00000288017,NA,ENSG00000288017
ENSG00000286867,NA,ENSG00000286867
ENSG00000267006,NA,ENSG00000267006
ENSG00000288072,NA,ENSG00000288072
ENSG00000267223,NA,ENSG00000267223
ENSG00000267760,NA,ENSG00000267760
ENSG00000267378,NA,ENSG00000267378
LINC02841,NA,ENSG00000267407
ENSG00000288790,NA,ENSG00000288790
ENSG00000267714,NA,ENSG00000267714
ENSG00000289539,NA,ENSG00000289539
SUNO1,NA,ENSG00000277013
ENSG00000267024,NA,ENSG00000267024
ENSG00000261754,NA,ENSG00000261754
GRAMD1A-AS1,NA,ENSG00000269303
ENSG00000271032,NA,ENSG00000271032
ENSG00000271366,NA,ENSG00000271366
ENSG00000232680,NA,ENSG00000232680
FFAR2,NA,ENSG00000126262
GAPDHS,NA,ENSG00000105679
HAUS5-DT,NA,ENSG00000267626
UPK1A-AS1,NA,ENSG00000226510
ENSG00000267049,NA,ENSG00000267049
HCST,NA,ENSG00000126264
OVOL3,NA,ENSG00000105261
ENSG00000270760,NA,ENSG00000270760
ENSG00000267363,NA,ENSG00000267363
ZNF566-AS1,NA,ENSG00000267309
ENSG00000276846,NA,ENSG00000276846
ENSG00000267115,NA,ENSG00000267115
ENSG00000180458,NA,ENSG00000180458
ENSG00000287496,NA,ENSG00000287496
ENSG00000268764,NA,ENSG00000268764
ENSG00000286037,NA,ENSG00000286037
GGN,NA,ENSG00000179168
ENSG00000269445,NA,ENSG00000269445
ENSG00000268756,NA,ENSG00000268756
ENSG00000269050,NA,ENSG00000269050
ENSG00000269172,NA,ENSG00000269172
NCCRP1,NA,ENSG00000188505
ENSG00000288770,NA,ENSG00000288770
LGALS17A,NA,ENSG00000291086
ENSG00000269296,NA,ENSG00000269296
ENSG00000277453,NA,ENSG00000277453
CYP2A6,NA,ENSG00000255974
CYP2A7,NA,ENSG00000198077
CYP2A13,NA,ENSG00000197838
ENSG00000269652,NA,ENSG00000269652
ERICH4,NA,ENSG00000204978
CEACAM6,NA,ENSG00000086548
CEACAM3,NA,ENSG00000170956
ENSG00000278239,NA,ENSG00000278239
CD79A,NA,ENSG00000105369
CEACAM8,NA,ENSG00000124469
PSG3,NA,ENSG00000221826
PSG8,NA,ENSG00000124467
PSG1,NA,ENSG00000231924
PSG6,NA,ENSG00000170848
PSG7,NA,ENSG00000221878
PSG11,NA,ENSG00000243130
PSG2,NA,ENSG00000242221
PSG5,NA,ENSG00000204941
PSG4,NA,ENSG00000243137
LYPD3,NA,ENSG00000124466
ENSG00000269177,NA,ENSG00000269177
ENSG00000269583,NA,ENSG00000269583
IRGC,NA,ENSG00000124449
ENSG00000268601,NA,ENSG00000268601
ENSG00000278492,NA,ENSG00000278492
ZNF230-DT,NA,ENSG00000266921
ENSG00000287035,NA,ENSG00000287035
ENSG00000267044,NA,ENSG00000267044
EML2-AS1,NA,ENSG00000267757
IGFL3,NA,ENSG00000188624
ENSG00000268810,NA,ENSG00000268810
ENSG00000204850,NA,ENSG00000204850
ENSG00000269292,NA,ENSG00000269292
ENSG00000269487,NA,ENSG00000269487
ENSG00000275719,NA,ENSG00000275719
LINC01595,NA,ENSG00000259108
PLA2G4C-AS1,NA,ENSG00000269420
ENSG00000269321,NA,ENSG00000269321
ENSG00000268530,NA,ENSG00000268530
ENSG00000267898,NA,ENSG00000267898
NTF4,NA,ENSG00000225950
C19orf73,NA,ENSG00000221916
ENSG00000268157,NA,ENSG00000268157
GFY,NA,ENSG00000261949
ENSG00000268636,NA,ENSG00000268636
ADM5,NA,ENSG00000224420
ENSG00000267815,NA,ENSG00000267815
ENSG00000268854,NA,ENSG00000268854
ACP4,NA,ENSG00000142513
KLK15,NA,ENSG00000174562
KLK3,NA,ENSG00000142515
KLKP1,NA,ENSG00000290915
KLK4,NA,ENSG00000167749
KLK13,NA,ENSG00000167759
SIGLEC7,NA,ENSG00000168995
ENSG00000290859,NA,ENSG00000290859
SIGLECL1,NA,ENSG00000179213
ENSG00000268595,NA,ENSG00000268595
ENSG00000267984,NA,ENSG00000267984
C19orf84,NA,ENSG00000262874
SIGLEC6,NA,ENSG00000105492
ENSG00000267808,NA,ENSG00000267808
ENSG00000268458,NA,ENSG00000268458
ENSG00000267927,NA,ENSG00000267927
ZNF888-AS1,NA,ENSG00000269646
ERVV-1,NA,ENSG00000269526
ENSG00000269288,NA,ENSG00000269288
VN1R2,NA,ENSG00000196131
FAM90A27P,NA,ENSG00000189348
ENSG00000232220,NA,ENSG00000232220
LILRA6,NA,ENSG00000244482
KIR3DL3,NA,ENSG00000242019
KIR2DL3,NA,ENSG00000243772
KIR2DL1,NA,ENSG00000125498
KIR2DL4,NA,ENSG00000189013
